"","TIME","REP_AIRP","UNIT","TRA_MEAS","TRA_COV","AIRCRAFT","Value","Flag.and.Footnotes"
"9147",2011,"FUERTEVENTURA airport","Tonne","Freight and mail on board","Total transport","Boeing 757 - all models",17,NA
"9148",2011,"FUERTEVENTURA airport","Tonne","Freight and mail on board","Total transport","Boeing 767 - all models",12,NA
"9149",2011,"FUERTEVENTURA airport","Tonne","Freight and mail on board","Total transport","Boeing MD-83",3,NA
"9150",2011,"FUERTEVENTURA airport","Tonne","Freight and mail on board","Total transport","Boeing MD-87",1,NA
"9151",2011,"FUERTEVENTURA airport","Tonne","Freight and mail on board","Total transport","Other",700,NA
"9152",2011,"HIERRO airport","Tonne","Freight and mail on board","Total transport","Aerospatiale ATR 72 - all models",221,NA
"9153",2011,"LA PALMA airport","Tonne","Freight and mail on board","Total transport","Aerospatiale ATR 72 - all models",700,NA
"9154",2011,"LA PALMA airport","Tonne","Freight and mail on board","Total transport","Airbus A319 - all models",5,NA
"9155",2011,"LA PALMA airport","Tonne","Freight and mail on board","Total transport","Airbus A320 - all models",88,NA
"9156",2011,"LA PALMA airport","Tonne","Freight and mail on board","Total transport","Airbus A321 - all models",34,NA
"9157",2011,"LA PALMA airport","Tonne","Freight and mail on board","Total transport","Airbus A330 - all models",50,NA
"9158",2011,"LA PALMA airport","Tonne","Freight and mail on board","Total transport","Boeing 727 - all models",1,NA
"9159",2011,"LA PALMA airport","Tonne","Freight and mail on board","Total transport","Boeing 737 - all models",18,NA
"9160",2011,"LA PALMA airport","Tonne","Freight and mail on board","Total transport","Boeing 757 - all models",23,NA
"9161",2011,"LA PALMA airport","Tonne","Freight and mail on board","Total transport","Boeing 767 - all models",1,NA
"9162",2011,"GRAN CANARIA airport","Tonne","Freight and mail on board","Total transport","Airbus A310 - all models",3,NA
"9163",2011,"GRAN CANARIA airport","Tonne","Freight and mail on board","Total transport","Airbus A319 - all models",27,NA
"9164",2011,"GRAN CANARIA airport","Tonne","Freight and mail on board","Total transport","Airbus A330 - all models",880,NA
"9165",2011,"GRAN CANARIA airport","Tonne","Freight and mail on board","Total transport","Other Antonov models",186,NA
"9166",2011,"GRAN CANARIA airport","Tonne","Freight and mail on board","Total transport","Boeing 747 - all models",51,NA
"9167",2011,"GRAN CANARIA airport","Tonne","Freight and mail on board","Total transport","Boeing 767 - all models",301,NA
"9168",2011,"GRAN CANARIA airport","Tonne","Freight and mail on board","Total transport","Boeing MD-82",20,NA
"9169",2011,"GRAN CANARIA airport","Tonne","Freight and mail on board","Total transport","Boeing MD-83",66,NA
"9170",2011,"GRAN CANARIA airport","Tonne","Freight and mail on board","Total transport","Boeing MD-87",37,NA
"9171",2011,"GRAN CANARIA airport","Tonne","Freight and mail on board","Total transport","Other Embraer models",3,NA
"9172",2011,"GRAN CANARIA airport","Tonne","Freight and mail on board","Total transport","Saab 340",2,NA
"9173",2011,"GRAN CANARIA airport","Tonne","Freight and mail on board","Total transport","Unknown",521,NA
"9174",2011,"LANZAROTE airport","Tonne","Freight and mail on board","Total transport","Aerospatiale ATR 72 - all models",771,NA
"9175",2011,"LANZAROTE airport","Tonne","Freight and mail on board","Total transport","Airbus A300 - all models",5,NA
"9176",2011,"LANZAROTE airport","Tonne","Freight and mail on board","Total transport","Airbus A319 - all models",4,NA
"9177",2011,"LANZAROTE airport","Tonne","Freight and mail on board","Total transport","Airbus A320 - all models",223,NA
"9178",2011,"LANZAROTE airport","Tonne","Freight and mail on board","Total transport","Airbus A321 - all models",86,NA
"9179",2011,"LANZAROTE airport","Tonne","Freight and mail on board","Total transport","Airbus A330 - all models",77,NA
"9180",2011,"LANZAROTE airport","Tonne","Freight and mail on board","Total transport","Boeing 737 - all models",785,NA
"9181",2011,"LANZAROTE airport","Tonne","Freight and mail on board","Total transport","Boeing 757 - all models",34,NA
"9182",2011,"LANZAROTE airport","Tonne","Freight and mail on board","Total transport","Boeing 767 - all models",28,NA
"9183",2011,"LANZAROTE airport","Tonne","Freight and mail on board","Total transport","Boeing MD-82",4,NA
"9184",2011,"LANZAROTE airport","Tonne","Freight and mail on board","Total transport","Boeing MD-83",28,NA
"9185",2011,"LANZAROTE airport","Tonne","Freight and mail on board","Total transport","Boeing MD-87",4,NA
"9186",2011,"LANZAROTE airport","Tonne","Freight and mail on board","Total transport","Other Embraer models",1,NA
"9187",2011,"LANZAROTE airport","Tonne","Freight and mail on board","Total transport","Other",837,NA
"9188",2011,"TENERIFE SUR/REINA SOFIA airport","Tonne","Freight and mail on board","Total transport","Aerospatiale ATR 72 - all models",36,NA
"9189",2011,"TENERIFE SUR/REINA SOFIA airport","Tonne","Freight and mail on board","Total transport","Airbus A300 - all models",230,NA
"9190",2011,"TENERIFE SUR/REINA SOFIA airport","Tonne","Freight and mail on board","Total transport","Airbus A319 - all models",406,NA
"9191",2011,"TENERIFE SUR/REINA SOFIA airport","Tonne","Freight and mail on board","Total transport","Airbus A320 - all models",351,NA
"9192",2011,"TENERIFE SUR/REINA SOFIA airport","Tonne","Freight and mail on board","Total transport","Airbus A321 - all models",476,NA
"9193",2011,"TENERIFE SUR/REINA SOFIA airport","Tonne","Freight and mail on board","Total transport","Airbus A330 - all models",241,NA
"9194",2011,"TENERIFE SUR/REINA SOFIA airport","Tonne","Freight and mail on board","Total transport","Other Antonov models",5,NA
"9195",2011,"TENERIFE SUR/REINA SOFIA airport","Tonne","Freight and mail on board","Total transport","Boeing 737 - all models",413,NA
"9196",2011,"TENERIFE SUR/REINA SOFIA airport","Tonne","Freight and mail on board","Total transport","Boeing 747 - all models",9,NA
"9197",2011,"TENERIFE SUR/REINA SOFIA airport","Tonne","Freight and mail on board","Total transport","Boeing 757 - all models",413,NA
"9198",2011,"TENERIFE SUR/REINA SOFIA airport","Tonne","Freight and mail on board","Total transport","Boeing 767 - all models",73,NA
"9199",2011,"TENERIFE SUR/REINA SOFIA airport","Tonne","Freight and mail on board","Total transport","Boeing 777 - all models",13,NA
"9200",2011,"TENERIFE SUR/REINA SOFIA airport","Tonne","Freight and mail on board","Total transport","Other Tupolev models",4,NA
"9201",2011,"TENERIFE NORTE airport","Tonne","Freight and mail on board","Total transport","Airbus A310 - all models",11,NA
"9202",2011,"TENERIFE NORTE airport","Tonne","Freight and mail on board","Total transport","Airbus A319 - all models",5,NA
"9203",2011,"TENERIFE NORTE airport","Tonne","Freight and mail on board","Total transport","Airbus A330 - all models",969,NA
"9204",2011,"TENERIFE NORTE airport","Tonne","Freight and mail on board","Total transport","Boeing 767 - all models",218,NA
"9205",2011,"TENERIFE NORTE airport","Tonne","Freight and mail on board","Total transport","Boeing MD-82",13,NA
"9206",2011,"TENERIFE NORTE airport","Tonne","Freight and mail on board","Total transport","Boeing MD-83",67,NA
"9207",2011,"TENERIFE NORTE airport","Tonne","Freight and mail on board","Total transport","Boeing MD-87",73,NA
"9208",2011,"TENERIFE NORTE airport","Tonne","Freight and mail on board","Total transport","Other",8,NA
"9209",2011,"MELILLA airport","Tonne","Freight and mail on board","Total transport","Aerospatiale ATR 72 - all models",181,NA
"9210",2011,"MELILLA airport","Tonne","Freight and mail on board","Total transport","Other BAe models",9,NA
"9211",2011,"MELILLA airport","Tonne","Freight and mail on board","Total transport","Other",84,NA
"9212",2011,"ALICANTE airport","Tonne","Freight and mail on board","Total transport","Aerospatiale ATR 42 - all models",3,NA
"9213",2011,"ALICANTE airport","Tonne","Freight and mail on board","Total transport","Aerospatiale ATR 72 - all models",826,NA
"9214",2011,"ALICANTE airport","Tonne","Freight and mail on board","Total transport","Airbus A300 - all models",3,NA
"9215",2011,"ALICANTE airport","Tonne","Freight and mail on board","Total transport","Airbus A310 - all models",1,NA
"9216",2011,"ALICANTE airport","Tonne","Freight and mail on board","Total transport","Airbus A319 - all models",25,NA
"9217",2011,"ALICANTE airport","Tonne","Freight and mail on board","Total transport","Airbus A320 - all models",413,NA
"9218",2011,"ALICANTE airport","Tonne","Freight and mail on board","Total transport","Airbus A321 - all models",412,NA
"9219",2011,"ALICANTE airport","Tonne","Freight and mail on board","Total transport","Airbus A330 - all models",19,NA
"9220",2011,"ALICANTE airport","Tonne","Freight and mail on board","Total transport","Other Antonov models",251,NA
"9221",2011,"ALICANTE airport","Tonne","Freight and mail on board","Total transport","Boeing 737 - all models",121,NA
"9222",2011,"ALICANTE airport","Tonne","Freight and mail on board","Total transport","Boeing 757 - all models",40,NA
"9223",2011,"ALICANTE airport","Tonne","Freight and mail on board","Total transport","Boeing 767 - all models",1,NA
"9224",2011,"ALICANTE airport","Tonne","Freight and mail on board","Total transport","Boeing MD-83",3,NA
"9225",2011,"ALICANTE airport","Tonne","Freight and mail on board","Total transport","Boeing MD-87",1,NA
"9226",2011,"ALICANTE airport","Tonne","Freight and mail on board","Total transport","Other Embraer models",20,NA
"9227",2011,"ALICANTE airport","Tonne","Freight and mail on board","Total transport","Unknown",83,NA
"9228",2011,"ALMERIA airport","Tonne","Freight and mail on board","Total transport","Airbus A320 - all models",1,NA
"9229",2011,"ALMERIA airport","Tonne","Freight and mail on board","Total transport","Canadair CL-600 regional jet - all models",3,NA
"9230",2011,"ASTURIAS airport","Tonne","Freight and mail on board","Total transport","Airbus A319 - all models",35,NA
"9231",2011,"ASTURIAS airport","Tonne","Freight and mail on board","Total transport","Airbus A320 - all models",116,NA
"9232",2011,"ASTURIAS airport","Tonne","Freight and mail on board","Total transport","Airbus A321 - all models",10,NA
"9233",2011,"ASTURIAS airport","Tonne","Freight and mail on board","Total transport","Boeing 737 - all models",20,NA
"9234",2011,"ASTURIAS airport","Tonne","Freight and mail on board","Total transport","Boeing MD-83",1,NA
"9235",2011,"ASTURIAS airport","Tonne","Freight and mail on board","Total transport","Boeing MD-87",1,NA
"9236",2011,"ASTURIAS airport","Tonne","Freight and mail on board","Total transport","Other Embraer models",4,NA
"9237",2011,"BILBAO airport","Tonne","Freight and mail on board","Total transport","Aerospatiale ATR 42 - all models",989,NA
"9238",2011,"BILBAO airport","Tonne","Freight and mail on board","Total transport","Aerospatiale ATR 72 - all models",444,NA
"9239",2011,"BILBAO airport","Tonne","Freight and mail on board","Total transport","Airbus A319 - all models",209,NA
"9240",2011,"BILBAO airport","Tonne","Freight and mail on board","Total transport","Airbus A320 - all models",678,NA
"9241",2011,"BILBAO airport","Tonne","Freight and mail on board","Total transport","Airbus A321 - all models",167,NA
"9242",2011,"BILBAO airport","Tonne","Freight and mail on board","Total transport","Other Antonov models",2,NA
"9243",2011,"BILBAO airport","Tonne","Freight and mail on board","Total transport","BAe-Avroliner RJ 100",9,NA
"9244",2011,"BILBAO airport","Tonne","Freight and mail on board","Total transport","BAe-Avroliner RJ 85",1,NA
"9245",2011,"BILBAO airport","Tonne","Freight and mail on board","Total transport","Other Avroliner models",4,NA
"9246",2011,"BILBAO airport","Tonne","Freight and mail on board","Total transport","Boeing 737 - all models",82,NA
"9247",2011,"BILBAO airport","Tonne","Freight and mail on board","Total transport","Boeing MD-87",2,NA
"9248",2011,"BILBAO airport","Tonne","Freight and mail on board","Total transport","Canadair CL-600 regional jet - all models",13,NA
"9249",2011,"BILBAO airport","Tonne","Freight and mail on board","Total transport","Embraer 145",5,NA
"9250",2011,"BILBAO airport","Tonne","Freight and mail on board","Total transport","Other",2,NA
"9251",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Aerospatiale ATR 42 - all models",541,NA
"9252",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Aerospatiale ATR 72 - all models",470,NA
"9253",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Airbus A300 - all models",992,NA
"9254",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Airbus A318 - all models",1,NA
"9255",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Airbus A319 - all models",694,NA
"9256",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Other Antonov models",16,NA
"9257",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","BAe-Avroliner RJ 100",5,NA
"9258",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Other Avroliner models",2,NA
"9259",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","BAe 146 - all models",161,NA
"9260",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Other BAe models",6,NA
"9261",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Boeing 727 - all models",1,NA
"9262",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Boeing MD-81",3,NA
"9263",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Boeing MD-82",9,NA
"9264",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Boeing MD-83",28,NA
"9265",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Boeing MD-87",48,NA
"9266",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Canadair CL-600 regional jet - all models",4,NA
"9267",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Other Dornier models",6,NA
"9268",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Embraer 170",10,NA
"9269",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Other Embraer models",255,NA
"9270",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Fokker 100",14,NA
"9271",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Saab 340",11,NA
"9272",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Other",833,NA
"9273",2011,"BARCELONA/EL PRAT airport","Tonne","Freight and mail on board","Total transport","Unknown",647,NA
"9274",2011,"A CORUNA airport","Tonne","Freight and mail on board","Total transport","Airbus A319 - all models",129,NA
"9275",2011,"A CORUNA airport","Tonne","Freight and mail on board","Total transport","Airbus A320 - all models",111,NA
"9276",2011,"A CORUNA airport","Tonne","Freight and mail on board","Total transport","Airbus A321 - all models",13,NA
"9277",2011,"A CORUNA airport","Tonne","Freight and mail on board","Total transport","BAe 146 - all models",1,NA
"9278",2011,"A CORUNA airport","Tonne","Freight and mail on board","Total transport","Boeing MD-83",1,NA
"9279",2011,"A CORUNA airport","Tonne","Freight and mail on board","Total transport","Boeing MD-87",1,NA
